app_id,v_val,i_val,p_val,pf_val
HS,118.599998,0,0,0
HS,119.599998,0,0,0
HS,119.5,0,0,0
HS,118.599998,0,0,0
HS,117.699997,0,0,0
HS,117.400002,0,0,0
HS,118.5,0,0,0
HS,118.699997,0,0,0
HS,119.300003,0,0,0
HS,118.900002,0,0,0
HS,117.900002,0,0,0
HS,117.400002,0,0,0
HS,117.599998,0,0,0
HS,117.599998,0,0,0
HS,117.800003,0,0,0
HS,119,0,0,0
HS,118.5,0,0,0
HS,117.5,0,0,0
HS,118.400002,0,0,0
HS,118.5,0,0,0
HS,117.800003,0,0,0
HS,118.199997,0,0,0
HS,119,0,0,0
HS,119.199997,0,0,0
HS,118.5,0,0,0
HS,118.099998,0,0,0
HS,117.800003,0,0,0
HS,117.900002,0,0,0
HS,117.800003,0,0,0
HS,118.400002,0,0,0
HS,118.5,0,0,0
HS,118.199997,0,0,0
HS,118.5,0,0,0
HS,118.199997,0,0,0
HS,118.300003,0,0,0
HS,117.599998,0,0,0
HS,118.5,0,0,0
HS,119.5,0,0,0
HS,118.099998,0,0,0
HS,117.300003,0,0,0
HS,118.099998,0,0,0
HS,119.400002,0,0,0
HS,119,0,0,0
HS,118.300003,0,0,0
HS,117.400002,0,0,0
HS,117.300003,0,0,0
HS,117.300003,0,0,0
HS,117.300003,0,0,0
HS,117.099998,0,0,0
HS,117.400002,0,0,0
HS,118.800003,0,0,0
HS,118.900002,0,0,0
HS,118.400002,0,0,0
HS,118.900002,0,0,0
HS,117.300003,1.588,177,0.327
HS,115.099998,5.065,528,0.908
HS,114.5,5.362,523,0.852
HS,114.599998,5.325,522,0.856
HS,115.900002,5.026,522,0.898
HS,115.699997,4.819,522,0.942
HS,115.800003,4.819,522,0.938
HS,115.900002,4.874,521,0.926
HS,115.199997,5.371,522,0.843
HS,114.699997,5.35,523,0.851
HS,115.699997,4.911,522,0.921
HS,115.699997,4.669,521,0.966
HS,115.300003,4.56,522,0.992
